"","isolate_id","cluster_pb2","cluster_pb1","cluster_pa","cluster_ha","cluster_np","cluster_na","cluster_mp","cluster_ns","cluster_profile"
"11422","EPI_ISL_18914507",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11423","EPI_ISL_18914506",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11424","EPI_ISL_18914505",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11425","EPI_ISL_18914504",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11426","EPI_ISL_18914328",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11427","EPI_ISL_18914326",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11428","EPI_ISL_18914323",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11429","EPI_ISL_18882069",1,1,4,1,4,1,1,4,"1_1_4_1_4_1_1_4"
"11430","EPI_ISL_18882016",1,1,4,1,4,1,1,4,"1_1_4_1_4_1_1_4"
"11431","EPI_ISL_18833043",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11432","EPI_ISL_18833042",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11433","EPI_ISL_18833040",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11434","EPI_ISL_19521829",2,1,1,1,2,1,1,1,"2_1_1_1_2_1_1_1"
"11435","EPI_ISL_19488066",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11436","EPI_ISL_19488055",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11437","EPI_ISL_19307294",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11438","EPI_ISL_19307293",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11439","EPI_ISL_19307292",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11440","EPI_ISL_19307291",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11441","EPI_ISL_19307290",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11442","EPI_ISL_19307260",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11443","EPI_ISL_19210555",6,34,24,1,15,13,1,11,"6_34_24_1_15_13_1_11"
"11444","EPI_ISL_19210554",50,54,31,1,31,13,2,6,"50_54_31_1_31_13_2_6"
"11445","EPI_ISL_19210553",6,28,3,1,15,5,1,11,"6_28_3_1_15_5_1_11"
"11446","EPI_ISL_19210552",21,25,15,1,13,6,1,7,"21_25_15_1_13_6_1_7"
"11447","EPI_ISL_19209578",21,25,15,1,13,6,1,7,"21_25_15_1_13_6_1_7"
"11448","EPI_ISL_19209543",21,25,15,1,13,6,1,7,"21_25_15_1_13_6_1_7"
"11449","EPI_ISL_19145124",4,5,1,1,1,1,1,1,"4_5_1_1_1_1_1_1"
"11450","EPI_ISL_19145123",5,3,1,1,1,1,1,2,"5_3_1_1_1_1_1_2"
"11451","EPI_ISL_19145120",3,1,1,1,1,1,1,1,"3_1_1_1_1_1_1_1"
"11452","EPI_ISL_19145119",3,1,1,1,1,1,1,1,"3_1_1_1_1_1_1_1"
"11453","EPI_ISL_19094659",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11454","EPI_ISL_19094653",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11455","EPI_ISL_19094652",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11456","EPI_ISL_19094651",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11457","EPI_ISL_19094650",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11458","EPI_ISL_19094628",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11459","EPI_ISL_19094627",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11460","EPI_ISL_19094614",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11461","EPI_ISL_19094600",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11462","EPI_ISL_19094599",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11463","EPI_ISL_19094598",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11464","EPI_ISL_19094597",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11465","EPI_ISL_19094491",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11466","EPI_ISL_19094490",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11467","EPI_ISL_19094489",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11468","EPI_ISL_19094488",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11469","EPI_ISL_19094487",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11470","EPI_ISL_19094486",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11471","EPI_ISL_19094485",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11472","EPI_ISL_19094484",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11473","EPI_ISL_19094483",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11474","EPI_ISL_18946773",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11475","EPI_ISL_18946745",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11476","EPI_ISL_18946744",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11477","EPI_ISL_18946743",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11478","EPI_ISL_18946742",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11479","EPI_ISL_18946740",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11480","EPI_ISL_18946739",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11481","EPI_ISL_18946736",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11482","EPI_ISL_18946735",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11483","EPI_ISL_18946734",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11484","EPI_ISL_18946733",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11485","EPI_ISL_18946732",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11486","EPI_ISL_18946731",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11487","EPI_ISL_18946730",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11488","EPI_ISL_18946729",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11489","EPI_ISL_18946728",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11490","EPI_ISL_18946727",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11491","EPI_ISL_18946726",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11492","EPI_ISL_18946725",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11493","EPI_ISL_18946724",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11494","EPI_ISL_18946723",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11495","EPI_ISL_18946722",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11496","EPI_ISL_18946721",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11497","EPI_ISL_18946716",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11498","EPI_ISL_18946715",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11499","EPI_ISL_18946714",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11500","EPI_ISL_18946713",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11501","EPI_ISL_18946712",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11502","EPI_ISL_18946711",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11503","EPI_ISL_18914525",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11504","EPI_ISL_18897568",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11505","EPI_ISL_18897567",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11506","EPI_ISL_18897566",1,6,2,1,2,1,1,1,"1_6_2_1_2_1_1_1"
"11507","EPI_ISL_18833041",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11508","EPI_ISL_18717972",8,8,2,1,2,1,1,1,"8_8_2_1_2_1_1_1"
"11509","EPI_ISL_19504793",2,1,1,1,2,1,1,1,"2_1_1_1_2_1_1_1"
"11510","EPI_ISL_18750725",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11511","EPI_ISL_19488006",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11512","EPI_ISL_19455984",1,1,2,1,2,16,1,1,"1_1_2_1_2_16_1_1"
"11513","EPI_ISL_19455972",1,1,2,1,2,16,1,1,"1_1_2_1_2_16_1_1"
"11514","EPI_ISL_19455960",1,1,2,1,2,16,1,1,"1_1_2_1_2_16_1_1"
"11515","EPI_ISL_19210571",6,4,3,1,3,2,1,12,"6_4_3_1_3_2_1_12"
"11516","EPI_ISL_19210562",6,4,32,1,3,2,1,7,"6_4_32_1_3_2_1_7"
"11517","EPI_ISL_19210561",21,25,15,1,13,6,1,7,"21_25_15_1_13_6_1_7"
"11518","EPI_ISL_19210560",21,25,15,1,13,6,1,7,"21_25_15_1_13_6_1_7"
"11519","EPI_ISL_19210559",21,25,15,1,13,6,1,7,"21_25_15_1_13_6_1_7"
"11520","EPI_ISL_19210558",21,25,15,1,13,6,1,7,"21_25_15_1_13_6_1_7"
"11521","EPI_ISL_19210557",21,25,15,1,13,6,1,7,"21_25_15_1_13_6_1_7"
"11522","EPI_ISL_19210556",6,4,3,1,3,2,1,7,"6_4_3_1_3_2_1_7"
"11523","EPI_ISL_19095248",4,13,9,1,2,1,1,1,"4_13_9_1_2_1_1_1"
"11524","EPI_ISL_19094663",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11525","EPI_ISL_19094508",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11526","EPI_ISL_18946741",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11527","EPI_ISL_18946738",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11528","EPI_ISL_18946737",1,1,2,1,2,1,1,1,"1_1_2_1_2_1_1_1"
"11529","EPI_ISL_19504792",2,1,1,1,2,1,1,1,"2_1_1_1_2_1_1_1"
"11530","EPI_ISL_19094581",14,3,1,1,1,1,1,2,"14_3_1_1_1_1_1_2"
"11531","EPI_ISL_19094517",7,2,1,1,1,1,1,2,"7_2_1_1_1_1_1_2"
"11532","EPI_ISL_18979788",2,1,1,1,2,1,1,1,"2_1_1_1_2_1_1_1"
"11533","EPI_ISL_19521269",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11534","EPI_ISL_19521265",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11535","EPI_ISL_19521264",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11536","EPI_ISL_19521263",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11537","EPI_ISL_19521262",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11538","EPI_ISL_19521261",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11539","EPI_ISL_19521258",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11540","EPI_ISL_19521255",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11541","EPI_ISL_19521254",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11542","EPI_ISL_19521253",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11543","EPI_ISL_19521250",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11544","EPI_ISL_19521246",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11545","EPI_ISL_19520547",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11546","EPI_ISL_19520546",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11547","EPI_ISL_19488412",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11548","EPI_ISL_19488411",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11549","EPI_ISL_19488409",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11550","EPI_ISL_19488405",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11551","EPI_ISL_19488403",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11552","EPI_ISL_19488398",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11553","EPI_ISL_19488395",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11554","EPI_ISL_19488389",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11555","EPI_ISL_19488386",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11556","EPI_ISL_19488381",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11557","EPI_ISL_19488376",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11558","EPI_ISL_19488373",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11559","EPI_ISL_19488372",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11560","EPI_ISL_19488368",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11561","EPI_ISL_19488365",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11562","EPI_ISL_19488363",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11563","EPI_ISL_19488342",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11564","EPI_ISL_19488204",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11565","EPI_ISL_19488130",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11566","EPI_ISL_19488123",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11567","EPI_ISL_19488117",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11568","EPI_ISL_19488116",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11569","EPI_ISL_19488109",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11570","EPI_ISL_19488103",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11571","EPI_ISL_19488099",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11572","EPI_ISL_19488089",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11573","EPI_ISL_19488083",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11574","EPI_ISL_19488082",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11575","EPI_ISL_19488078",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11576","EPI_ISL_19488076",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11577","EPI_ISL_19488074",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11578","EPI_ISL_19488071",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11579","EPI_ISL_19488067",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11580","EPI_ISL_19488059",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11581","EPI_ISL_19488052",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11582","EPI_ISL_19488040",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11583","EPI_ISL_19488039",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11584","EPI_ISL_19488038",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11585","EPI_ISL_19488035",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11586","EPI_ISL_19488034",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11587","EPI_ISL_19488033",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11588","EPI_ISL_19488032",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11589","EPI_ISL_19488031",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11590","EPI_ISL_19488026",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11591","EPI_ISL_19488023",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11592","EPI_ISL_19488019",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11593","EPI_ISL_19488016",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11594","EPI_ISL_19488015",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11595","EPI_ISL_19488014",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11596","EPI_ISL_19488010",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11597","EPI_ISL_19488009",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11598","EPI_ISL_19488008",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11599","EPI_ISL_19488007",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11600","EPI_ISL_19307288",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11601","EPI_ISL_19307285",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11602","EPI_ISL_19307283",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11603","EPI_ISL_19307282",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11604","EPI_ISL_19307281",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11605","EPI_ISL_19307280",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11606","EPI_ISL_19307263",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11607","EPI_ISL_19307261",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11608","EPI_ISL_19307259",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11609","EPI_ISL_19307258",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11610","EPI_ISL_19307257",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11611","EPI_ISL_19307256",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11612","EPI_ISL_19307255",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11613","EPI_ISL_19307254",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11614","EPI_ISL_19307253",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11615","EPI_ISL_19307252",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11616","EPI_ISL_19307251",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11617","EPI_ISL_19307250",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11618","EPI_ISL_19307249",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11619","EPI_ISL_19307248",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11620","EPI_ISL_19307247",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11621","EPI_ISL_19194255",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11622","EPI_ISL_19159902",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11623","EPI_ISL_19145035",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11624","EPI_ISL_19094764",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11625","EPI_ISL_19094763",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11626","EPI_ISL_19094762",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11627","EPI_ISL_19094761",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11628","EPI_ISL_19094760",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11629","EPI_ISL_19094759",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11630","EPI_ISL_19094758",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11631","EPI_ISL_19094757",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11632","EPI_ISL_19094756",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11633","EPI_ISL_19094755",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11634","EPI_ISL_19094754",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11635","EPI_ISL_19094753",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11636","EPI_ISL_19094752",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11637","EPI_ISL_19094751",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11638","EPI_ISL_19094750",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11639","EPI_ISL_19094749",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11640","EPI_ISL_19094748",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11641","EPI_ISL_19094747",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11642","EPI_ISL_19094746",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11643","EPI_ISL_19094745",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11644","EPI_ISL_19094744",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11645","EPI_ISL_19094743",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11646","EPI_ISL_19094742",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11647","EPI_ISL_19094741",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11648","EPI_ISL_19094740",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11649","EPI_ISL_19094739",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11650","EPI_ISL_19094738",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11651","EPI_ISL_19094737",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11652","EPI_ISL_19094736",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11653","EPI_ISL_19094735",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11654","EPI_ISL_19094734",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11655","EPI_ISL_19094733",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11656","EPI_ISL_19094732",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11657","EPI_ISL_19094731",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11658","EPI_ISL_19094730",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11659","EPI_ISL_19094729",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11660","EPI_ISL_19094728",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11661","EPI_ISL_19094727",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11662","EPI_ISL_19094726",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11663","EPI_ISL_19094725",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11664","EPI_ISL_19094724",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11665","EPI_ISL_19094723",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11666","EPI_ISL_19094722",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11667","EPI_ISL_19094721",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11668","EPI_ISL_19094720",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11669","EPI_ISL_19094719",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11670","EPI_ISL_19094718",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11671","EPI_ISL_19094717",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11672","EPI_ISL_19094716",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11673","EPI_ISL_19094715",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11674","EPI_ISL_19094714",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11675","EPI_ISL_19094713",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11676","EPI_ISL_19094712",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11677","EPI_ISL_19094711",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11678","EPI_ISL_19094710",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11679","EPI_ISL_19094709",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11680","EPI_ISL_19094708",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11681","EPI_ISL_19094707",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11682","EPI_ISL_19094706",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11683","EPI_ISL_19094705",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11684","EPI_ISL_19094704",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11685","EPI_ISL_19094703",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11686","EPI_ISL_19094702",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11687","EPI_ISL_19094701",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11688","EPI_ISL_19094700",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11689","EPI_ISL_19094699",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11690","EPI_ISL_19094696",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11691","EPI_ISL_19094695",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11692","EPI_ISL_19094694",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11693","EPI_ISL_19094693",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11694","EPI_ISL_19094692",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11695","EPI_ISL_19094691",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11696","EPI_ISL_19094690",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11697","EPI_ISL_19094689",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11698","EPI_ISL_19094688",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
"11699","EPI_ISL_19094687",3,2,1,1,1,1,1,2,"3_2_1_1_1_1_1_2"
